order_id,order_date,customer_name,segment,region,state,category,sub_category,sales,quantity,discount,profit,order_year,order_month,month_name,quarter,profit_margin,sales_category,discount_categoty,profit_status,large_order
304580,2023-12-13,Karan,Home Office,East,Tamil Nadu,Furniture,Table,25163.930144452177,1,0.3124771642676204,-4149.449165704204,2023,12,December,4,-16.48967050013458,Medium,High discount,loss,above Average
668926,2022-05-02,Karan,Home Office,West,Gujarat,Electronics,Chair,5762.662687774793,3,0.2737669567016951,3024.674705269119,2022,5,May,2,52.487450144979306,Low,Low Discount,profit,below average
492720,2023-11-26,Priya,Corporate,South,Delhi,Clothing,Phone,18365.57267448486,6,0.2634878391704808,4037.291566542888,2023,11,November,4,21.9829331657698,Medium,Low Discount,profit,below average
957906,2023-07-28,Sneha,Home Office,North,Delhi,Clothing,Chair,21384.69732278527,8,0.344607696972349,17998.688210318738,2023,7,July,3,84.16620510752445,Medium,High discount,profit,below average
490992,2023-03-10,Neha,Home Office,South,Gujarat,Clothing,Phone,14215.566726976189,6,0.059500664767752,16358.730887801474,2023,3,March,1,115.07617812210262,Low,Low Discount,profit,below average
301202,2022-02-03,Priya,Corporate,East,Delhi,Electronics,Shirt,26121.464512895425,9,0.2162052333907098,1456.303766103133,2022,2,February,1,5.575122962130233,Medium,Low Discount,profit,above Average
449173,2023-11-25,Sneha,Corporate,North,Maharashtra,Furniture,Chair,26737.169875735934,5,0.4468716995753264,1683.098150740993,2023,11,November,4,6.294974967670044,Medium,High discount,profit,above Average
731186,2023-06-15,Sneha,Consumer,North,Tamil Nadu,Clothing,Laptop,1896.753750684136,7,0.0509623121284928,4122.192112114055,2023,6,June,2,217.32879719506184,Low,Low Discount,profit,below average
955695,2022-05-10,Priya,Home Office,East,Tamil Nadu,Furniture,Laptop,44745.71169985847,7,0.1118866309758933,18377.20371953495,2022,5,May,2,41.07031271019672,High,Low Discount,profit,above Average
987246,2023-09-09,Priya,Home Office,North,Karnataka,Electronics,Laptop,25064.981390595312,2,0.3733759842913105,5843.828996897295,2023,9,September,3,23.314715083291347,Medium,High discount,profit,below average
129680,2022-08-03,Priya,Home Office,North,Tamil Nadu,Clothing,Laptop,16313.591533127495,2,0.3637184365227972,15470.385599961675,2022,8,August,3,94.83126734261093,Low,High discount,profit,below average
757011,2023-12-12,Vishal,Home Office,South,Delhi,Furniture,Table,17283.276760389635,6,0.4444071659454363,16663.98839494021,2023,12,December,4,96.4168347586221,Medium,High discount,profit,below average
738873,2023-02-25,Sneha,Corporate,West,Delhi,Clothing,Phone,39366.20994824544,5,0.3511829357266026,8092.938694924169,2023,2,February,1,20.55808447286115,High,High discount,profit,above Average
772747,2022-09-02,Amit,Consumer,North,Delhi,Furniture,Phone,6247.446524815662,6,0.1381476244480723,-4610.2850461650205,2022,9,September,3,-73.79471001236064,Low,Low Discount,loss,below average
913439,2022-12-02,Neha,Consumer,South,Maharashtra,Electronics,Shoes,734.8341222883587,3,0.1572617169166023,5746.3410467564445,2022,12,December,4,781.9915913623705,Low,Low Discount,profit,below average
585278,2022-07-22,Vishal,Home Office,North,Gujarat,Clothing,Laptop,37969.25440490438,4,0.2252548134749547,5861.524044585185,2022,7,July,3,15.437553716693655,High,Low Discount,profit,above Average
221863,2022-12-11,Neha,Corporate,South,Tamil Nadu,Electronics,Laptop,25064.981390595312,6,0.3234494042545794,647.0362309791717,2022,12,December,4,2.581435114178651,Medium,High discount,profit,below average
569837,2022-06-18,Karan,Corporate,North,Karnataka,Clothing,Shoes,30185.66098780096,4,0.0833671103716094,1041.5879678541478,2022,6,June,2,3.4506051342559254,Medium,Low Discount,profit,above Average
947324,2022-08-10,Karan,Home Office,South,Delhi,Furniture,Phone,3742.567606422849,4,0.2670502239792179,15319.868644068996,2022,8,August,3,409.34113301728024,Low,Low Discount,profit,below average
981506,2022-05-31,Amit,Consumer,North,Maharashtra,Clothing,Phone,49272.74202774212,2,0.1668307579753111,16279.221695617958,2022,5,May,2,33.039000927637105,High,Low Discount,profit,above Average
209264,2023-03-29,Karan,Home Office,West,Karnataka,Furniture,Shoes,49674.29819942918,7,0.0952946050650497,19466.38369521745,2023,3,March,1,39.18803969220675,High,Low Discount,profit,above Average
855343,2022-02-28,Amit,Home Office,West,Delhi,Electronics,Shoes,44798.97164895159,1,0.1062600964226603,10383.618468993873,2022,2,February,1,23.17825183658401,High,Low Discount,profit,above Average
979617,2023-01-29,Karan,Consumer,East,Maharashtra,Clothing,Laptop,31369.44941784361,2,0.4995397714667687,-2389.761220856577,2023,1,January,1,-7.618116559920335,Medium,High discount,loss,above Average
745120,2023-10-24,Sneha,Home Office,South,Delhi,Clothing,Shirt,1289.24761456503,4,0.4902922775427702,2001.4514473053623,2023,10,October,4,155.2418189255768,Low,High discount,profit,below average
741404,2023-03-07,Rahul,Consumer,North,Maharashtra,Electronics,Laptop,13107.47320321461,6,0.1771738554053607,-2263.3219642066947,2023,3,March,1,-17.267416298448847,Low,Low Discount,loss,below average
225995,2023-11-09,Karan,Corporate,West,Tamil Nadu,Furniture,Shoes,1600.1940630221493,5,0.1193966686205911,1507.7286812478678,2023,11,November,4,94.2216144959537,Low,Low Discount,profit,below average
361176,2023-08-10,Amit,Corporate,East,Delhi,Electronics,Shoes,13866.39668313854,8,0.11998998100313,4922.1875635428805,2023,8,August,3,35.4972360593739,Low,Low Discount,profit,below average
659723,2023-08-10,Vishal,Corporate,West,Karnataka,Electronics,Shoes,10839.694383827493,1,0.4141180114402515,2518.3473339474504,2023,8,August,3,23.232641482076755,Low,High discount,profit,below average
617400,2023-06-18,Sneha,Corporate,West,Karnataka,Electronics,Phone,20450.941018225727,6,0.3942141448904367,-3898.482923919312,2023,6,June,2,-19.06260900388404,Medium,High discount,loss,below average
575958,2023-11-19,Priya,Corporate,West,Gujarat,Electronics,Laptop,16347.694043862712,1,0.1791226231835434,14600.406954083042,2023,11,November,4,89.31172136515706,Low,Low Discount,profit,below average
299756,2022-04-19,Sneha,Consumer,North,Delhi,Electronics,Shirt,8670.21361311224,9,0.0296162533609106,2554.107872706536,2022,4,April,2,29.458419211769794,Low,Low Discount,profit,below average
528670,2023-03-17,Vishal,Consumer,South,Karnataka,Electronics,Shoes,37850.91551490264,3,0.0004232706533446,11921.439727050078,2023,3,March,1,31.49577642938749,High,Low Discount,profit,above Average
483071,2022-05-07,Priya,Consumer,West,Delhi,Furniture,Shirt,35399.7190162983,3,0.4870252338018602,8957.654510659382,2022,5,May,2,25.304309637416072,High,High discount,profit,above Average
765643,2022-02-28,Sneha,Consumer,West,Maharashtra,Furniture,Shoes,40247.83904966126,4,0.3911532748319079,3054.3095682069,2022,2,February,1,7.588754179915671,High,High discount,profit,above Average
614933,2022-02-13,Rahul,Home Office,West,Maharashtra,Furniture,Table,39174.86510852304,3,0.3082395189788423,15144.00838050266,2022,2,February,1,38.65746145787716,High,High discount,profit,above Average
985296,2023-01-24,unknown_customer,Home Office,North,Tamil Nadu,Furniture,Shoes,18367.943837747225,7,0.0227744042137462,-271.39608144114845,2023,1,January,1,-1.4775528705799572,Medium,Low Discount,loss,below average
453646,2022-11-20,Amit,Consumer,South,Karnataka,Clothing,Phone,24696.776504382797,6,0.1332178432900644,-3757.624599183919,2022,11,November,4,-15.215040709936678,Medium,Low Discount,loss,below average
830026,2022-06-13,Amit,Corporate,North,Tamil Nadu,Electronics,Phone,44807.34581429172,5,0.215700010019855,-2034.486854611357,2022,6,June,2,-4.540520795504112,High,Low Discount,loss,above Average
277763,2022-06-25,Neha,Corporate,South,Gujarat,Electronics,Shoes,28001.656871118936,2,0.3778638080282203,14020.82738689388,2022,6,June,2,50.071420599953996,Medium,High discount,profit,above Average
841184,2023-10-02,Priya,Corporate,South,Karnataka,Clothing,Table,4440.6439280883305,7,0.4614388822180436,-4835.918888052131,2023,10,October,4,-108.9012982433375,Low,High discount,loss,below average
103285,2023-08-27,Neha,Corporate,East,Gujarat,Electronics,Phone,24399.042956939767,1,0.2382454940122955,8505.44831738735,2023,8,August,3,34.85976205049536,Medium,Low Discount,profit,below average
493276,2023-05-24,Sneha,Corporate,East,Delhi,Furniture,Shoes,14640.974080421423,9,0.2785536136225733,3282.6374397717263,2023,5,May,2,22.4208950971467,Low,Low Discount,profit,below average
223950,2023-11-08,Karan,Corporate,East,Maharashtra,Furniture,Chair,25699.21097750764,9,0.0465378997580067,16226.468386237795,2023,11,November,4,63.1399477611957,Medium,Low Discount,profit,above Average
272106,2023-12-17,Priya,Corporate,North,Tamil Nadu,Clothing,Shoes,37345.142221368646,5,0.2949568040938129,9179.333721027151,2023,12,December,4,24.579726237526007,High,Low Discount,profit,above Average
411442,2023-10-04,Rahul,Consumer,South,Gujarat,Furniture,Laptop,26689.231919141323,6,0.0843897698638013,7317.76690737627,2023,10,October,4,27.4184245149746,Medium,Low Discount,profit,above Average
631972,2022-06-29,Vishal,Corporate,North,Tamil Nadu,Electronics,Chair,13290.465268935352,9,0.3993903651365415,3760.41388279511,2022,6,June,2,28.294072530211295,Low,High discount,profit,below average
832722,2022-11-09,Neha,Home Office,East,Tamil Nadu,Electronics,Phone,10246.926108989528,2,0.3982367093333487,6700.183840848469,2022,11,November,4,65.38725633017363,Low,High discount,profit,below average
515515,2022-07-02,Karan,Corporate,East,Tamil Nadu,Clothing,Table,3716.099149542364,5,0.131553357357569,15859.530227350975,2022,7,July,3,426.7789848746116,Low,Low Discount,profit,below average
717394,2022-08-02,Sneha,Home Office,South,Karnataka,Furniture,Laptop,3209.5348347728404,1,0.4551657215748254,13574.922651069908,2022,8,August,3,422.956077746721,Low,High discount,profit,below average
193500,2023-08-08,Sneha,Corporate,North,Delhi,Clothing,Shoes,22965.137178872086,4,0.2188465493652623,-4467.3443568566045,2023,8,August,3,-19.452722280999733,Medium,Low Discount,loss,below average
688172,2023-07-19,Amit,Corporate,East,Karnataka,Electronics,Table,26594.67217227048,8,0.2413436373012228,14165.491260894098,2023,7,July,3,53.264395098143225,Medium,Low Discount,profit,above Average
634003,2022-02-17,Rahul,Consumer,East,Delhi,Electronics,Shirt,48826.24099028668,3,0.4709667179653486,5301.793157235326,2022,2,February,1,10.858491355683201,High,High discount,profit,above Average
340028,2022-02-18,Sneha,Home Office,South,Gujarat,Clothing,Shirt,15320.178717931138,9,0.3580489094599938,3997.6369558918377,2022,2,February,1,26.093931601547826,Low,High discount,profit,below average
339017,2022-05-11,Karan,Corporate,South,Delhi,Clothing,Shirt,32541.30565543726,8,0.3311350991404053,-3976.0371633742448,2022,5,May,2,-12.218431569631555,Medium,High discount,loss,above Average
536606,2023-06-08,Karan,Corporate,North,Gujarat,Furniture,Shirt,9538.403112613678,6,0.4107485237659153,19931.8990240185,2023,6,June,2,208.964737479593,Low,High discount,profit,below average
996782,2023-05-11,Sneha,Corporate,North,Gujarat,Clothing,Table,21363.759664513604,1,0.2876134106808188,4079.038529154859,2023,5,May,2,19.093261641256756,Medium,Low Discount,profit,below average
769648,2023-06-11,Vishal,Consumer,West,Tamil Nadu,Clothing,Shoes,23187.032727312588,5,0.1347470968039102,6056.261824951986,2023,6,June,2,26.119175731434417,Medium,Low Discount,profit,below average
739601,2022-07-17,Neha,Consumer,South,Delhi,Clothing,Chair,49767.10753409839,2,0.2720845348030249,767.6844493338067,2022,7,July,3,1.5425538822159208,High,Low Discount,profit,above Average
566196,2022-06-23,Neha,Consumer,West,Gujarat,Clothing,Laptop,17294.413856733732,6,0.2704847598697213,589.0063114528512,2022,6,June,2,3.405760474637401,Medium,Low Discount,profit,below average
178222,2022-07-17,Karan,Consumer,North,Gujarat,Furniture,Chair,8166.560868389817,7,0.0830289414983654,19502.756912149533,2022,7,July,3,238.81236210016579,Low,Low Discount,profit,below average
603551,2022-12-10,unknown_customer,Home Office,East,Gujarat,Clothing,Table,18571.52684209077,4,0.3354144319044366,16130.467389368148,2022,12,December,4,86.85590326805995,Medium,High discount,profit,below average
758956,2022-06-14,Neha,Home Office,East,Maharashtra,Clothing,Phone,20980.23782025049,9,0.1328783784874813,-4821.463901981602,2022,6,June,2,-22.98097830582188,Medium,Low Discount,loss,below average
248757,2023-06-01,Vishal,Corporate,West,Tamil Nadu,Clothing,Chair,32455.16077400809,5,0.06683921780811,3990.7172642518926,2023,6,June,2,12.29609457811678,Medium,Low Discount,profit,above Average
326024,2023-08-24,Neha,Corporate,West,Delhi,Furniture,Chair,43764.05225997412,7,0.4016496012239559,8204.595606938226,2023,8,August,3,18.747339844582932,High,High discount,profit,above Average
531779,2022-10-10,Amit,Home Office,North,Karnataka,Electronics,Shirt,23350.59060913749,8,0.3297855108036017,17631.177769604776,2022,10,October,4,75.50634613372645,Medium,High discount,profit,below average
609733,2023-02-16,Amit,Corporate,South,Tamil Nadu,Furniture,Laptop,34142.78169987874,1,0.2922092656488573,12195.19096226849,2023,2,February,1,35.71821144939635,High,Low Discount,profit,above Average
862803,2023-09-25,Amit,Consumer,East,Gujarat,Furniture,Laptop,34169.22017972115,7,0.3695150982531235,18604.451360027317,2023,9,September,3,54.4479834838863,High,High discount,profit,above Average
585450,2023-10-25,unknown_customer,Consumer,East,Delhi,Electronics,Shoes,2988.3545479481004,8,0.3384336554633745,8979.811645013557,2023,10,October,4,300.4935157770815,Low,High discount,profit,below average
424683,2022-02-22,Rahul,Home Office,West,Maharashtra,Furniture,Laptop,3165.5856896331434,5,0.0360793844578896,2165.7798975012174,2022,2,February,1,68.4164040984216,Low,Low Discount,profit,below average
239999,2022-06-26,Amit,Home Office,East,Gujarat,Clothing,Phone,45082.37506365815,5,0.0445888191964233,-3022.575690690278,2022,6,June,2,-6.704561785891444,High,Low Discount,loss,above Average
129092,2023-07-18,Priya,Home Office,North,Karnataka,Clothing,Phone,25452.93835370676,6,0.4055046955197484,3715.2368885938886,2023,7,July,3,14.596495056740007,Medium,High discount,profit,above Average
513867,2023-07-03,Rahul,Home Office,South,Delhi,Furniture,Shoes,35154.720466962455,3,0.0361418095669912,-1339.502223043924,2023,7,July,3,-3.810305430540275,High,Low Discount,loss,above Average
333841,2022-12-18,Neha,Home Office,South,Gujarat,Furniture,Phone,17548.19686610156,9,0.4924086085788668,226.50683017243955,2022,12,December,4,1.290769826100996,Medium,High discount,profit,below average
553008,2023-05-03,Neha,Home Office,North,Tamil Nadu,Clothing,Table,24674.60713380997,4,0.4891926047616349,19860.158580519863,2023,5,May,2,80.48824636930819,Medium,High discount,profit,below average
588968,2023-02-03,Priya,Corporate,West,Tamil Nadu,Electronics,Table,437.9496098875886,9,0.1650217646473633,1011.156555374644,2023,2,February,1,230.88422333203678,Low,Low Discount,profit,below average
868734,2022-01-01,Sneha,Home Office,East,Karnataka,Electronics,Shoes,20926.13706454444,5,0.0677557090699899,13875.178374775216,2022,1,January,1,66.30549313510996,Medium,Low Discount,profit,below average
231832,2022-10-24,Vishal,Home Office,South,Maharashtra,Furniture,Phone,24246.561115159297,4,0.1566196769577417,-4180.986806314952,2022,10,October,4,-17.243628019896562,Medium,Low Discount,loss,below average
614257,2022-02-21,Vishal,Consumer,East,Delhi,Electronics,Chair,27797.365334632617,5,0.4652431347375787,19875.86064518347,2022,2,February,1,71.50267806287462,Medium,High discount,profit,above Average
398818,2022-01-31,Vishal,Corporate,East,Delhi,Furniture,Shoes,24624.455239397405,5,0.0905008045599508,2806.724972878099,2022,1,January,1,11.398120062317298,Medium,Low Discount,profit,below average
589626,2022-07-11,Neha,Corporate,East,Karnataka,Electronics,Shoes,21571.05365334521,8,0.2314924940908021,1515.7341299922064,2022,7,July,3,7.02670418585301,Medium,Low Discount,profit,below average
579280,2022-10-24,Priya,Home Office,West,Tamil Nadu,Electronics,Shoes,39319.5706969004,7,0.3613030778118525,4253.942863335027,2022,10,October,4,10.818894479105717,High,High discount,profit,above Average
140318,2022-04-06,Vishal,Home Office,West,Tamil Nadu,Furniture,Shoes,20881.43319958075,4,0.3727931760457354,2839.844135033816,2022,4,April,2,13.59985259580187,Medium,High discount,profit,below average
114060,2023-07-17,Rahul,Consumer,North,Karnataka,Furniture,Table,38662.61960412551,7,0.0300544485709063,7317.76690737627,2023,7,July,3,18.927240270587937,High,Low Discount,profit,above Average
994285,2022-01-14,Karan,Corporate,East,Gujarat,Electronics,Shirt,32062.93816563129,5,0.3667006449392984,9390.037895439007,2022,1,January,1,29.286267674321625,Medium,High discount,profit,above Average
433373,2023-08-31,Vishal,Corporate,South,Tamil Nadu,Clothing,Laptop,32983.243338120905,2,0.2563307088433242,18858.79521685266,2023,8,August,3,57.176897443121696,Medium,Low Discount,profit,above Average
944573,2022-03-11,Priya,Home Office,East,Tamil Nadu,Clothing,Phone,35116.936180573575,2,0.0890857321571879,-794.2258262670684,2022,3,March,1,-2.2616603629175036,High,Low Discount,loss,above Average
195556,2022-01-24,unknown_customer,Consumer,North,Tamil Nadu,Furniture,Table,10706.61978302303,9,0.4592865198914333,18395.963598939183,2022,1,January,1,171.8185942131687,Low,High discount,profit,below average
168369,2023-01-01,Vishal,Corporate,West,Tamil Nadu,Clothing,Shirt,24607.17251343437,4,0.2891242054918422,14576.07659951871,2023,1,January,1,59.2350729916688,Medium,Low Discount,profit,below average
551610,2023-04-23,Sneha,Consumer,West,Tamil Nadu,Furniture,Shoes,34270.48384360654,9,0.396220964136031,3130.4623348225778,2023,4,April,2,9.134572914431125,High,High discount,profit,above Average
154330,2023-02-23,Amit,Consumer,North,Karnataka,Furniture,Table,3286.705857421016,1,0.0653152646115188,18979.68303602569,2023,2,February,1,577.4682572573898,Low,Low Discount,profit,below average
395064,2022-06-01,Amit,Corporate,North,Karnataka,Electronics,Phone,35431.780265000525,2,0.0844571364140601,7209.49963896324,2022,6,June,2,20.347551223907246,High,Low Discount,profit,above Average
494366,2023-03-28,Karan,Consumer,East,Gujarat,Clothing,Table,7032.636735229969,5,0.2336680316497988,17373.316017240883,2023,3,March,1,247.03843908514878,Low,Low Discount,profit,below average
350768,2022-11-19,Sneha,Home Office,East,Tamil Nadu,Electronics,Table,17977.25414975147,7,0.292171826195687,18154.99642144324,2022,11,November,4,100.98870645211537,Medium,Low Discount,profit,below average
370170,2022-03-12,Karan,Consumer,North,Karnataka,Furniture,Phone,17459.86340378002,8,0.1569789004666339,1210.29202215676,2022,3,March,1,6.931852753754847,Medium,Low Discount,profit,below average
663889,2023-01-14,Neha,Consumer,West,Karnataka,Clothing,Table,44797.23664719327,9,0.432960453479938,19924.45126842745,2023,1,January,1,44.476965008679386,High,High discount,profit,above Average
616835,2022-05-05,Neha,Corporate,South,Gujarat,Clothing,Chair,28155.31875755404,5,0.4349541426779795,-518.3382117549827,2022,5,May,2,-1.840995714587366,Medium,High discount,loss,above Average
751084,2023-03-03,Vishal,Corporate,West,Gujarat,Electronics,Laptop,29693.16973174728,9,0.4671632366970749,-2206.9816331761926,2023,3,March,1,-7.432623910193517,Medium,High discount,loss,above Average
134701,2023-09-30,Vishal,Home Office,East,Delhi,Electronics,Laptop,19296.65206110644,2,0.4286650336283843,19152.524051681627,2023,9,September,3,99.25309318441144,Medium,High discount,profit,below average
225341,2022-06-11,Karan,Corporate,South,Tamil Nadu,Electronics,Shirt,27960.290865004976,6,0.1260313905640284,841.4692515309453,2022,6,June,2,3.0095153716162724,Medium,Low Discount,profit,above Average
784106,2023-04-25,Sneha,Consumer,South,Delhi,Furniture,Phone,38514.64583306913,5,0.1227380169184457,1886.9931589965463,2023,4,April,2,4.899417139067527,High,Low Discount,profit,above Average
633037,2022-12-01,Priya,Home Office,South,Delhi,Clothing,Shoes,27348.76362618169,1,0.1873658884553052,11380.238391465276,2022,12,December,4,41.6115278446104,Medium,Low Discount,profit,above Average
641287,2022-10-10,unknown_customer,Corporate,North,Karnataka,Furniture,Chair,14103.72092622366,5,0.1928131974338434,17539.44251978111,2022,10,October,4,124.36039121540803,Low,Low Discount,profit,below average
401454,2023-02-25,Priya,Consumer,South,Maharashtra,Furniture,Shoes,36089.3558226599,4,0.0359823474478723,17585.47373166562,2023,2,February,1,48.72759108829534,High,Low Discount,profit,above Average
822648,2022-11-22,Sneha,Corporate,North,Tamil Nadu,Electronics,Phone,49630.569114586375,3,0.1357462999326609,860.9506645922847,2022,11,November,4,1.7347185010200743,High,Low Discount,profit,above Average
502932,2023-12-11,unknown_customer,Consumer,East,Karnataka,Electronics,Chair,9758.905172470044,6,0.4510969672710737,9035.439482355583,2023,12,December,4,92.58661010299225,Low,High discount,profit,below average
986788,2023-08-14,Sneha,Consumer,East,Tamil Nadu,Furniture,Phone,36286.21475590855,6,0.115852113078055,3579.159213802779,2023,8,August,3,9.863688560185183,High,Low Discount,profit,above Average
418277,2022-02-20,Vishal,Corporate,South,Karnataka,Electronics,Table,40690.454853337134,8,0.3909737229601731,17417.84440822226,2022,2,February,1,42.80572549754571,High,High discount,profit,above Average
927760,2022-03-04,unknown_customer,Home Office,North,Gujarat,Clothing,Laptop,22344.992472834903,8,0.20707742907761,8499.054305535077,2022,3,March,1,38.03561051035254,Medium,Low Discount,profit,below average
123236,2022-05-21,Sneha,Home Office,South,Delhi,Clothing,Shirt,28664.130654610723,5,0.2758412374968969,18731.16391429396,2022,5,May,2,65.34705043036423,Medium,Low Discount,profit,above Average
976888,2023-10-11,Rahul,Consumer,South,Tamil Nadu,Electronics,Phone,34950.18501012364,1,0.024836031787504,8198.206003962237,2023,10,October,4,23.45683149198653,High,Low Discount,profit,above Average
641529,2023-08-23,Amit,Home Office,South,Maharashtra,Furniture,Chair,8178.980046355987,6,0.2328430623459025,-691.854753390021,2023,8,August,3,-8.458936804696886,Low,Low Discount,loss,below average
754669,2022-01-21,Karan,Home Office,East,Delhi,Clothing,Table,25894.05410697272,9,0.1102395812849235,-4171.107096074907,2022,1,January,1,-16.108358617168857,Medium,Low Discount,loss,above Average
895775,2022-04-20,Karan,Home Office,North,Delhi,Electronics,Shirt,16440.66973097385,3,0.2718768899123356,2636.894128450822,2022,4,April,2,16.038848608964955,Low,Low Discount,profit,below average
168323,2022-02-07,Sneha,Corporate,West,Karnataka,Furniture,Laptop,12589.654547008477,7,0.4575907076387341,17274.18686051368,2022,2,February,1,137.2093793043617,Low,High discount,profit,below average
464709,2022-01-07,Priya,Corporate,East,Tamil Nadu,Furniture,Table,31311.86662803838,3,0.0913708795984037,11477.276599119145,2022,1,January,1,36.654718594265326,Medium,Low Discount,profit,above Average
799500,2022-10-03,Sneha,Home Office,East,Tamil Nadu,Clothing,Shirt,37333.102761735456,9,0.0554128782014008,9689.898039226977,2022,10,October,4,25.955244333880103,High,Low Discount,profit,above Average
821818,2023-04-12,Vishal,Corporate,South,Gujarat,Furniture,Shirt,21729.1690587022,2,0.2502711454112751,3319.377507445255,2023,4,April,2,15.27613641588331,Medium,Low Discount,profit,below average
377068,2023-11-16,unknown_customer,Corporate,West,Tamil Nadu,Clothing,Laptop,37029.25249637517,9,0.2713581920164273,1537.9360630982264,2023,11,November,4,4.1533003218165865,High,Low Discount,profit,above Average
871702,2023-09-13,Priya,Home Office,South,Karnataka,Electronics,Laptop,21299.30558215374,9,0.4500355905634112,18633.281392086126,2023,9,September,3,87.48304643179813,Medium,High discount,profit,below average
971905,2022-03-02,Vishal,Home Office,South,Gujarat,Clothing,Table,3906.824214087719,3,0.2661401143010329,1816.8112610592243,2022,3,March,1,46.5035323193692,Low,Low Discount,profit,below average
745976,2022-04-06,unknown_customer,Home Office,East,Maharashtra,Clothing,Shirt,20405.513537610623,6,0.4498279895390869,11952.544868174606,2022,4,April,2,58.575075045987724,Medium,High discount,profit,below average
536572,2022-01-16,Neha,Home Office,East,Maharashtra,Electronics,Table,22798.151975774534,8,0.4191431752940291,4249.9653182545935,2022,1,January,1,18.641709743713587,Medium,High discount,profit,below average
431301,2023-12-30,Sneha,Corporate,South,Tamil Nadu,Electronics,Table,33760.87402782977,4,0.2705554956921654,3089.069436605564,2023,12,December,4,9.149850309145378,High,Low Discount,profit,above Average
380833,2023-03-31,Neha,Home Office,West,Gujarat,Clothing,Phone,26328.68199719496,8,0.4789200819462019,18831.459129339677,2023,3,March,1,71.52450370035982,Medium,High discount,profit,above Average
505831,2022-01-10,Rahul,Consumer,East,Karnataka,Electronics,Table,2318.793244334256,1,0.0311329486953778,17961.340281384,2022,1,January,1,774.5986118111554,Low,Low Discount,profit,below average
335659,2023-03-02,Karan,Home Office,West,Gujarat,Electronics,Shirt,24753.367138872552,7,0.3114005367214177,-3921.664366091252,2023,3,March,1,-15.842953179216945,Medium,High discount,loss,below average
474999,2023-09-25,Karan,Corporate,North,Maharashtra,Furniture,Phone,22236.633231330063,3,0.1417989891735215,18585.221281618185,2023,9,September,3,83.57929497812978,Medium,Low Discount,profit,below average
193070,2022-05-26,Rahul,Corporate,South,Tamil Nadu,Electronics,Chair,37160.99309077136,3,0.4088239290368458,7336.541398495912,2022,5,May,2,19.742587020145823,High,High discount,profit,above Average
672203,2023-07-20,Sneha,Corporate,North,Karnataka,Furniture,Shoes,29789.21581603169,6,0.2380019984646885,1117.803245489093,2023,7,July,3,3.7523755321129455,Medium,Low Discount,profit,above Average
647670,2023-06-09,Neha,Corporate,South,Delhi,Clothing,Laptop,43647.07681911872,5,0.4351532517668781,-2345.427311480398,2023,6,June,2,-5.3736183094237155,High,High discount,loss,above Average
911136,2023-07-08,Rahul,Home Office,North,unknown,Clothing,Chair,44645.60598762768,3,0.1180581267864489,7286.598568458703,2023,7,July,3,16.32097584357571,High,Low Discount,profit,above Average
891971,2022-09-07,Neha,Home Office,North,Maharashtra,Electronics,Shirt,7465.667544518301,8,0.1763573232807802,-4015.841594150538,2022,9,September,3,-53.790790578388226,Low,Low Discount,loss,below average
383007,2023-03-22,Rahul,Consumer,North,Maharashtra,Furniture,Phone,47569.16839608627,5,0.369844312772266,2114.7943088867714,2023,3,March,1,4.4457247839143745,High,High discount,profit,above Average
978260,2023-10-28,unknown_customer,Corporate,North,Delhi,Electronics,Laptop,381.0286557298989,8,0.4093539271498759,12613.13272029558,2023,10,October,4,3310.2845496315363,Low,High discount,profit,below average
380488,2023-01-07,Priya,Home Office,East,Tamil Nadu,Clothing,Phone,12805.455613183836,7,0.0059099784862623,19622.395867039184,2023,1,January,1,153.23465606984712,Low,Low Discount,profit,below average
735383,2022-02-14,Amit,Home Office,West,Karnataka,Electronics,Phone,40492.1545221678,9,0.475449088059129,-4109.435252089686,2022,2,February,1,-10.148719673189872,High,High discount,loss,above Average
476896,2023-07-16,Karan,Consumer,East,Tamil Nadu,Electronics,Chair,18704.4167721778,9,0.3045374346096189,5169.894739519556,2023,7,July,3,27.639967620961077,Medium,High discount,profit,below average
778173,2023-04-30,unknown_customer,Corporate,East,Tamil Nadu,Furniture,Shirt,41712.89076071391,2,0.1598727311138312,4393.013087948624,2023,4,April,2,10.531547940777235,High,Low Discount,profit,above Average
161476,2023-08-09,Neha,Corporate,West,Karnataka,Electronics,Phone,8710.85756978982,7,0.3313173277902934,5461.073105614301,2023,8,August,3,62.69271494638925,Low,High discount,profit,below average
478165,2023-04-10,Vishal,Corporate,West,Karnataka,Electronics,Shoes,47365.40376702185,2,0.0483955721269376,7147.91791710152,2023,4,April,2,15.091010207070704,High,Low Discount,profit,above Average
949307,2022-08-09,Vishal,Home Office,West,Karnataka,Furniture,Shirt,45888.12394626314,5,0.3609651839717909,11406.892432264813,2022,8,August,3,24.858049210341974,High,High discount,profit,above Average
527826,2023-09-15,Neha,Consumer,South,Tamil Nadu,Clothing,Laptop,39317.37257712625,7,0.3601421764734375,13383.386463076742,2023,9,September,3,34.03937136649569,High,High discount,profit,above Average
193269,2023-06-12,Priya,Consumer,West,Maharashtra,Electronics,Phone,7670.643583252544,8,0.0545144616530547,6112.19949099935,2023,6,June,2,79.68300735995903,Low,Low Discount,profit,below average
